"","X","subPlot","Plot.","NearestSage","TransectPair","Date","Litter","Bare","Crypto","Rock","Dung","FirstYearSeedlingDensity","BRTE_A","VUBR_A","ELCA_A","Inv_AG_A","ERCI_A","LASE_A","DESO_A","SATR_A","SIAL_A","LEPE_A","UJ1_A","CETE_A","ALMI_A","TRDU_A","Inv_AF_A","POSE_A","ELEL_A","PASM_A","ORHY_A","CARX_A","ACTH_A","Nat_PG_A","TEGL_A","ERNA_A","GRSP_A","CHVI_A","ARTR_A","Shrub_A","UNK9_A","DEPI_A","UJ10_A","UJ13_A","UJ8_A","Nat_AF_A","PHDI_A","UNKJ4_A","UJ11_A","UJ12_A","UJ14_A","UJ4_A","CABR_A","UJ9_A","UJ7_A","CROC_A","DICA_A","AMIN_A","UJ3_A","UNK11_A","UJ5_A","Nat_PF_A","Plot_Tran"
"1102",1102,"1-2","J25","0","C","2016/06/24",95,0,0,0,0,0,25,0,0,25,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J25C"
"1103",1103,"1-3","J25","0","C","2016/06/24",40,55,0,0.5,0.5,0,2,0,0,2,0,0,0,0,3,0,0,0,0,0,3,15,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J25C"
"1104",1104,"1-4","J25","0","C","2016/06/24",36,60,0,0,0.5,0,4,0,0,4,0,0,0,0,1,15,0,0,0,0,16,12,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J25C"
"1105",1105,"1-5","J25","0","C","2016/06/24",79,20,0,0,0,0,5,0.5,0,5.5,0,0,0,0,10,20,0,0,0,0,30,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J25C"
"1106",1106,"1-6","J25","0","C","2016/06/24",15,73,0,0.5,11,0,7,0,0,7,0,0,0,0,2,6,0,0,0,0,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,"J25C"
"1107",1107,"1-7","J25","0","C","2016/06/24",35,60,0,0.5,2,0,2,0,0,2,0,0,0,0,2,7,0,0,0,0,9,3,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J25C"
"1108",1108,"1-8","J25","0","C","2016/06/24",85,4,0,0,3,0,4,0,0,4,0,0,0,0,1,2,0,0.5,0,0,3.5,15,0,0,0,0,0,15,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J25C"
"1109",1109,"1-9","J25","0","C","2016/06/24",91,0,0,0,0,0,35,0,0,35,0,0,0,0,0.5,0,0,0,0,0,0.5,3,0,0,0,0,0,3,0,0,0,0,15,15,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J25C"
"1110",1110,"1-10","J25","0","C","2016/06/24",94,0,0,0,0,0,20,0,0,20,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,3,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J25C"
"1111",1111,"1-11","J25","0","C","2016/06/24",90,0,0,0,0,0,40,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J25C"
"1112",1112,"2-1","J25","0","C","2016/06/24",5,92,0,1,0,0,1,0,0,1,0,0,0,0,3,0.5,0,0,0,0,3.5,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J25C"
"1113",1113,"2-2","J25","0","C","2016/06/24",77,20,0,0,0,0,5,0,0,5,0,0,0,0,3,10,0,0,0,0,13,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J25C"
"1114",1114,"2-3","J25","0","C","2016/06/24",30,65,0,0.5,0,0,3,0,0,3,0,0,0,0,0,8,0,0.5,0,0,8.5,6,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J25C"
"1115",1115,"2-4","J25","0","C","2016/06/24",90,5,0,0.5,0,0,13,4,0,17,0,0,0,0,3,15,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J25C"
"1116",1116,"2-5","J25","0","C","2016/06/24",57,40,0,0.5,0.5,0,2,0,0,2,0,0,0,0,1,8,0,0,0,0,9,9,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J25C"
"1117",1117,"2-6","J25","0","C","2016/06/24",81,15,0,0.5,0,0,3,0,0,3,0,0,0,0,1,12,0,0,0,0,13,9,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J25C"
"1118",1118,"2-7","J25","0","C","2016/06/24",48,50,0,0,0,0,9,0,0,9,0,0,0,0,3,1,0,0.5,0,0,4.5,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J25C"
"1119",1119,"2-8","J25","0","C","2016/06/24",52,45,0,0,0.5,0,8,0,0,8,0,0,0,0,1,4,0,0,0,0,5,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J25C"
"1120",1120,"2-9","J25","0","C","2016/06/24",7,90,0,2,0,0,2,0,0,2,0,0,0,0,1,1,0,0,0,0,2,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J25C"
"1121",1121,"2-10","J25","0","C","2016/06/24",25,72,0,1,0,1,1,0,0,1,0,0,0,0,3,0,0,0,0,0,3,6,0,0,0,0,0,6,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J25C"
"1122",1122,"2-11","J25","0","C","2016/06/24",20,79,0,0.5,0,0,7,0,0,7,0,0,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J25C"
"1123",1123,"1-1","J26","100","A","2016/06/26",88,10,0,1,0,0,6,0,0,6,0,0,0,0,0,7,0,5,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J26A"
"1124",1124,"1-2","J26","100","A","2016/06/26",88,10,0,1,0,0,5,0,0,5,0,0,0,0,0,6,0,7,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J26A"
"1125",1125,"1-3","J26","100","A","2016/06/26",50,50,0,0,0,0,2,0,0,2,0,0,0,0,0,10,0,6,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J26A"
"1126",1126,"1-4","J26","100","A","2016/06/26",94,2,0,0,0,0,18,0,0,18,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J26A"
"1127",1127,"1-5","J26","100","A","2016/06/26",79,20,0,1,0,0,0.5,0,0,0.5,0,0,0,0,0,30,0,4,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J26A"
"1128",1128,"1-6","J26","100","A","2016/06/26",87,13,0,0.5,0,0,2,0,0,2,0,0,0,0,0.5,16,0,0,0,0,16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J26A"
"1129",1129,"1-7","J26","100","A","2016/06/26",96,3,0,0.5,0,0,2,0,0,2,0,0,0,0,0,25,0,3,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J26A"
"1130",1130,"1-8","J26","100","A","2016/06/26",98,2,0,0.5,0,0,3,0,0,3,0,0,0,0,0,15,0,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J26A"
"1131",1131,"1-9","J26","100","A","2016/06/26",89,10,0,1,0,0,4,0,0,4,0,0,0,0,0,10,0,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J26A"
"1132",1132,"1-10","J26","100","A","2016/06/26",25,70,0,5,0,0,1,0,0,1,0,0,0,0,0,17,0,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J26A"
"1133",1133,"1-11","J26","100","A","2016/06/26",84,15,0,0,0,0,7,0,0,7,0,0,0,0,0,5,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J26A"
"1134",1134,"2-1","J26","100","A","2016/06/26",93,7,0,0.5,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J26A"
"1135",1135,"2-2","J26","100","A","2016/06/26",93,6,0,0,0,0,7,0,0,7,0,0,0,0,0,3,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J26A"
"1136",1136,"2-3","J26","100","A","2016/06/26",97,2,0,0,0,0,9,0,0,9,0,0,0,0,0,5,0,3,0,0,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J26A"
"1137",1137,"2-4","J26","100","A","2016/06/26",68,30,0,2,0,0,2,0,0,2,0,0,0,0,0,10,0,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J26A"
"1138",1138,"2-5","J26","100","A","2016/06/26",69,25,0,1,4,0,7,0,0,7,0,0,0,0,0,3,0,6,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J26A"
"1139",1139,"2-6","J26","100","A","2016/06/26",51,45,0,3,0,0,0,0,0,0,0,0,0,0,0,35,0,2,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J26A"
"1140",1140,"2-7","J26","100","A","2016/06/26",10,86,0,4,0,0,3,0,0,3,0,0,0,0,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J26A"
"1141",1141,"2-8","J26","100","A","2016/06/26",79,20,0,1,0.5,0,6,0,0,6,0,0,0,0,0,16,0,9,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J26A"
"1142",1142,"2-9","J26","100","A","2016/06/26",55,45,0,0.5,0,0,3,0,0,3,0,0,0,0,0,13,0,4,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J26A"
"1143",1143,"2-10","J26","100","A","2016/06/26",96,0,0,0,0,0,20,0,0,20,0,0,0,0,4,10,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J26A"
"1144",1144,"2-11","J26","100","A","2016/06/26",98,1,0,0,0,0,10,0,0,10,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J26A"
"1145",1145,"1-1","J26","100","B","2016/06/26",38,60,0,2,0,0,2,0,0,2,0,0,0,0,0.5,20,0,3,0,0,23.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J26B"
"1146",1146,"1-2","J26","100","B","2016/06/26",54,45,0,1,0,0,2,0,0,2,0,0,0,0,0,13,0,5,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J26B"
"1147",1147,"1-3","J26","100","B","2016/06/26",81,15,0,4,0,0,4,0,0,4,0,0,0,0,0,15,0,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J26B"
"1148",1148,"1-4","J26","100","B","2016/06/26",15,75,0,9,0,0,1,0,0,1,0,0,0,0,0,25,0,3,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J26B"
"1149",1149,"1-5","J26","100","B","2016/06/26",63,35,0,2,0,0,5,0,0,5,0,0,0,0,0,7,0,5,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J26B"
"1150",1150,"1-6","J26","100","B","2016/06/26",78,12,0,2,4,0,24,0,0,24,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J26B"
"1151",1151,"1-7","J26","100","B","2016/06/26",89,7,0,0.5,0,0,5,0,0,5,0,0,0,0,0,7,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J26B"
"1152",1152,"1-8","J26","100","B","2016/06/26",45,54,0,0,0,0,6,0,0,6,0,0,0,0,0,30,0,5,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J26B"
"1153",1153,"1-9","J26","100","B","2016/06/26",70,25,0,3,0,0,1,0,0,1,0,0,0,0,0,40,0,5,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J26B"
"1154",1154,"1-10","J26","100","B","2016/06/26",97,2,0,0,0,0,11,0,0,11,0,0,0,0,0,10,0,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J26B"
"1155",1155,"1-11","J26","100","B","2016/06/26",85,15,0,0,0,0,5,0,0,5,0,0,0,0,0,15,0,5,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J26B"
"1156",1156,"2-1","J26","100","B","2016/06/26",81,15,0,4,0.5,0,0.5,0,0,0.5,0,0,0,0,0,8,0,10,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J26B"
"1157",1157,"2-2","J26","100","B","2016/06/26",5,91,0,4,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J26B"
"1158",1158,"2-3","J26","100","B","2016/06/26",81,15,0,4,0,0,5,0,0,5,0,0,0,0,0,7,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J26B"
"1159",1159,"2-4","J26","100","B","2016/06/26",81,15,0,3,0,0,2,0,0,2,0,0,0,0,0,25,0,8,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J26B"
"1160",1160,"2-5","J26","100","B","2016/06/26",95,0,0,0,0,0,25,0,0,25,0,0,0,0,0,5,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J26B"
"1161",1161,"2-6","J26","100","B","2016/06/26",98,0.5,0,0,0,0,13,0,0,13,0,0,0,0,0,10,0,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J26B"
"1162",1162,"2-7","J26","100","B","2016/06/26",57,40,0,1,0,0,8,0,0,8,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J26B"
"1163",1163,"2-8","J26","100","B","2016/06/26",96,5,0,0,6,0,15,0,0,15,0,0,0,0,0,7,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J26B"
"1164",1164,"2-9","J26","100","B","2016/06/26",50,46,0,2,0,0,1,0,0,1,0,0,0,0,0,35,0,4,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J26B"
"1165",1165,"2-10","J26","100","B","2016/06/26",36,60,0,2,0,0,2,0,0,2,0,0,0,0,0,35,0,5,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J26B"
"1166",1166,"2-11","J26","100","B","2016/06/26",41,50,0,9,0,0,5,0,0,5,0,0,0,0,0,7,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J26B"
"1167",1167,"1-1","J26","100","C","2016/06/26",92,8,0,0,0,0,4,0,0,4,0,0,0,0,0,12,0,0.5,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J26C"
"1168",1168,"1-2","J26","100","C","2016/06/26",87,12,0,0.5,0,0,6,0.5,0,6.5,0,0,0,0,0,15,0,2,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J26C"
"1169",1169,"1-3","J26","100","C","2016/06/26",38,50,0,12,0,0,5,0,0,5,0,0,0,0,0,5,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J26C"
"1170",1170,"1-4","J26","100","C","2016/06/26",92,7,0,0,0,0,12,0,0,12,0,0,0,0,0,16,0,5,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J26C"
"1171",1171,"1-5","J26","100","C","2016/06/26",12,75,0,13,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J26C"
"1172",1172,"1-6","J26","100","C","2016/06/26",87,10,0,0.5,0,0,14,0,0,14,0,0,0,0,0,7,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J26C"
"1173",1173,"1-7","J26","100","C","2016/06/26",85,15,0,0,0,0,5,0,0,5,0,0,0,0,0,8,0,9,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J26C"
"1174",1174,"1-8","J26","100","C","2016/06/26",85,15,0,0,0,0,3,0,0,3,0,0,0,0,0,18,0,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J26C"
"1175",1175,"1-9","J26","100","C","2016/06/26",89,10,0,0,0,0,2,0,0,2,0,0,0,0,0,20,0,7,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J26C"
"1176",1176,"1-10","J26","100","C","2016/06/26",83,15,0,1,0,0,3,0,0,3,0,0,0,0,0,20,0,9,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J26C"
"1177",1177,"1-11","J26","100","C","2016/06/26",98,1,0,0,0,0,12,0,0,12,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J26C"
"1178",1178,"2-1","J26","100","C","2016/06/26",92,7,0,0,0,0,2,0,0,2,0,0,0,0,0,25,0,6,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J26C"
"1179",1179,"2-2","J26","100","C","2016/06/26",92,4,0,1,0,0,15,0,0,15,0,0,0,0,0,20,0,3,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J26C"
"1180",1180,"2-3","J26","100","C","2016/06/26",27,70,0,3,0,0,2,0,0,2,0,0,0,0,0,12,0,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J26C"
"1181",1181,"2-4","J26","100","C","2016/06/26",88,8,0,3,0,0,10,0,0,10,0,0,0,0,0.5,15,0,1,0,0,16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J26C"
"1182",1182,"2-5","J26","100","C","2016/06/26",37,60,0,1,0,0,10,0,0,10,0,0,0,0,0,7,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J26C"
"1183",1183,"2-6","J26","100","C","2016/06/26",84,15,0,0,0,0,6,0,0,6,0,0,0,0,0,20,0,3,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J26C"
"1184",1184,"2-7","J26","100","C","2016/06/26",59,40,0,1,0,0,6,0,0,6,0,0,0,0,0,7,0,5,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J26C"
"1185",1185,"2-8","J26","100","C","2016/06/26",85,15,0,0,0,0,5,0,0,5,0,0,0,0,0,9,0,8,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J26C"
"1186",1186,"2-9","J26","100","C","2016/06/26",95,1,0,1,0,0,7,0,0,7,0,0,0,0,0,45,0,5,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J26C"
"1187",1187,"2-10","J26","100","C","2016/06/26",90,10,0,0,0,0,5,0,0,5,0,0,0,0,0,8,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J26C"
"1188",1188,"2-11","J26","100","C","2016/06/26",88,12,0,0.5,0,0,5,0,0,5,0,0,0,0,0,5,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J26C"
"1189",1189,"1-1","J27",">200","A","2016/06/23",77,20,0,1,0,0,3,0,0,3,60,0,0,0,0,0,0,0,0.5,0,60.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J27A"
"1190",1190,"1-2","J27",">200","A","2016/06/23",48,43,0,7,0,0,2,0,0,2,30,0,0,0,0,0,0,0,0.5,0,30.5,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J27A"
"1191",1191,"1-3","J27",">200","A","2016/06/23",77,20,0,1,0,0,6,0,0,6,30,0,0,0,0,0,0,0,0,0,30,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J27A"
"1192",1192,"1-4","J27",">200","A","2016/06/23",85,10,0,1,0,0,4,0,0,4,60,0,0,0,0,0,0,0,0.5,0,60.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J27A"
"1193",1193,"1-5","J27",">200","A","2016/06/23",74,20,0,3,0,0,2,0,0,2,40,0,0,0,0,0,0,0,0.5,0,40.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J27A"
"1194",1194,"1-6","J27",">200","A","2016/06/23",96,0,0,0,0,0,5,0,0,5,25,0,0,0,0,0,0,0,0,0,25,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J27A"
